,,,,,,,,,,,,,
"30. On a scale of 1 (not at all important) to 5 (very important), how important to you are each of these aspects of marketing content, like the formats above, from a vendor?",,,,,,,,,,,,,
,1 (not at all important),,2,,3,,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
It addresses the concerns of companies in my industry,6.30%,8,4.70%,6,24.20%,31,27.30%,35,37.50%,48,128,,
It addresses the concerns of companies the same size as my company,5.50%,7,9.40%,12,25.00%,32,29.70%,38,30.50%,39,128,,
It clearly describes the benefits of the product or service,3.10%,4,3.10%,4,21.90%,28,29.70%,38,42.20%,54,128,,
It doesn’t do a hard sell,4.70%,6,3.90%,5,27.30%,35,30.50%,39,33.60%,43,128,,
It is addressed to me,4.70%,6,8.60%,11,25.80%,33,31.30%,40,29.70%,38,128,,
It is easy to understand,2.40%,3,5.60%,7,17.50%,22,28.60%,36,46.00%,58,126,,
It is in a new or unique format,8.00%,10,12.80%,16,29.60%,37,23.20%,29,26.40%,33,125,,
It is recommended by a peer / colleague,4.80%,6,4.00%,5,23.80%,30,37.30%,47,30.20%,38,126,,
It is short,5.60%,7,8.00%,10,32.00%,40,28.80%,36,25.60%,32,125,,
It is visually interesting or compelling,4.80%,6,6.40%,8,27.20%,34,31.20%,39,30.40%,38,125,,
It is well-written,4.00%,5,4.00%,5,20.00%,25,28.00%,35,44.00%,55,125,,
"It provides a compelling or time-sensitive offer, like a discount or free trial",5.60%,7,4.80%,6,30.20%,38,31.70%,40,27.80%,35,126,,
It provides information on a product or service I’m interested in,3.20%,4,0.80%,1,22.20%,28,32.50%,41,41.30%,52,126,,
It provides practical advice or tips I can put to use in my business,2.40%,3,4.80%,6,23.20%,29,36.80%,46,32.80%,41,125,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"32. On a scale of 1 (not at all interested) to 5 (very interested), how interested are you in each of these ways to stay in touch with vendors if you have researched a product or service, but are not yet ready to buy?",,,,,,,,,,,,,
,1 (not at all interested),,2,,3,,4,,5 (very interested),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Email newsletter,10.10%,13,11.60%,15,30.20%,39,21.70%,28,26.40%,34,129,,
Facebook,35.70%,46,12.40%,16,17.10%,22,22.50%,29,12.40%,16,129,,
Google ,32.60%,42,17.80%,23,19.40%,25,14.00%,18,16.30%,21,129,,
In-person meetings with a sales representative,14.80%,19,11.70%,15,22.70%,29,24.20%,31,26.60%,34,128,,
"Letter, postcard or other mailing",13.20%,17,13.20%,17,29.50%,38,20.90%,27,23.30%,30,129,,
LinkedIn,39.00%,48,10.60%,13,17.90%,22,15.40%,19,17.10%,21,123,,
Occasional call from a sales representative,20.60%,26,5.60%,7,28.60%,36,23.00%,29,22.20%,28,126,,
Occasional email from a sales representative,9.60%,12,8.00%,10,25.60%,32,31.20%,39,25.60%,32,125,,
Print newsletter,16.80%,21,10.40%,13,26.40%,33,22.40%,28,24.00%,30,125,,
Text messages,36.30%,45,10.50%,13,17.70%,22,18.50%,23,16.90%,21,124,,
Twitter,47.20%,59,8.00%,10,13.60%,17,12.80%,16,18.40%,23,125,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
33. How often do you like a vendor to contact you when you are not yet ready to buy? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Once a week,20,15.60%,,,,,,,,,,,
Once a month,46,35.90%,,,,,,,,,,,
Once every three months,20,15.60%,,,,,,,,,,,
Once every six months,6,4.70%,,,,,,,,,,,
Once a year,2,1.60%,,,,,,,,,,,
I prefer to reach out to them as needed,34,26.60%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"34. On a scale of 1 (not at all interested) to 5 (very interested), how interested are you in each of these ways to stay in touch with a vendor after you have purchased their product or service?",,,,,,,,,,,,,
,1 (not at all interested),,2,,3,,4,,5 (very interested),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Email newsletter,10.90%,14,12.50%,16,21.10%,27,25.80%,33,29.70%,38,128,,
Facebook,35.20%,45,13.30%,17,19.50%,25,15.60%,20,16.40%,21,128,,
Google ,34.60%,44,15.70%,20,22.00%,28,10.20%,13,17.30%,22,127,,
In-person meetings with a sales representative,19.50%,25,10.90%,14,25.00%,32,19.50%,25,25.00%,32,128,,
"Letter, postcard or other mailing",14.80%,19,13.30%,17,27.30%,35,21.10%,27,23.40%,30,128,,
LinkedIn,40.70%,50,11.40%,14,13.80%,17,16.30%,20,17.90%,22,123,,
Occasional call from a sales representative,18.40%,23,12.00%,15,26.40%,33,20.00%,25,23.20%,29,125,,
Occasional email from a sales representative,7.20%,9,8.00%,10,32.80%,41,28.80%,36,23.20%,29,125,,
Print newsletter,14.80%,18,14.80%,18,29.50%,36,20.50%,25,20.50%,25,122,,
Text messages,37.10%,46,8.90%,11,18.50%,23,20.20%,25,15.30%,19,124,,
Twitter,52.00%,64,6.50%,8,16.30%,20,10.60%,13,14.60%,18,123,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
35. How often do you like a vendor to contact you after you have purchased their product or service? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Once a week,21,16.30%,,,,,,,,,,,
Once a month,34,26.40%,,,,,,,,,,,
Once every three months,30,23.30%,,,,,,,,,,,
Once every six months,6,4.70%,,,,,,,,,,,
Once a year,3,2.30%,,,,,,,,,,,
I prefer to reach out to them as needed,35,27.10%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"36. For each of the sources / formats below, please select the stage in the purchase cycle – awareness (i.e. where you first learn about a product or service), research (i.e. investigation / evaluation) or purchase – where you are most likely to use that source / format.",,,,,,,,,,,,,
,Awareness,,Research,,Purchase,,Responses,,,,,,
,%,#,%,#,%,#,#,,,,,,
Analyst report,34.10%,42,56.90%,70,8.90%,11,123,,,,,,
Audio podcast,52.90%,64,38.80%,47,8.30%,10,121,,,,,,
Banner ad on a website,62.10%,77,21.80%,27,16.10%,20,124,,,,,,
Blog,45.00%,54,43.30%,52,11.70%,14,120,,,,,,
Call from or meeting with sales representative,30.80%,37,29.20%,35,40.00%,48,120,,,,,,
Case study,19.30%,23,62.20%,74,18.50%,22,119,,,,,,
eBook / guide / handbook,32.80%,39,47.90%,57,19.30%,23,119,,,,,,
Email newsletter,39.50%,47,42.00%,50,18.50%,22,119,,,,,,
Event or trade show,37.80%,45,40.30%,48,21.80%,26,119,,,,,,
Facebook,63.00%,75,26.10%,31,10.90%,13,119,,,,,,
Forum or discussion board,36.10%,43,52.10%,62,11.80%,14,119,,,,,,
Google ,57.50%,69,31.70%,38,10.80%,13,120,,,,,,
Infographic,54.20%,64,33.10%,39,12.70%,15,118,,,,,,
LinkedIn,57.10%,68,29.40%,35,13.40%,16,119,,,,,,
Newspaper / magazine (print or online),35.80%,43,48.30%,58,15.80%,19,120,,,,,,
One-off email,50.80%,61,30.80%,37,18.30%,22,120,,,,,,
Outdoor billboard or signage,68.60%,81,19.50%,23,11.90%,14,118,,,,,,
Peer / colleague,22.10%,27,48.40%,59,29.50%,36,122,,,,,,
"Postcard, letter or catalog in the mail",46.70%,57,38.50%,47,14.80%,18,122,,,,,,
Press release,36.10%,43,49.60%,59,14.30%,17,119,,,,,,
Print newsletter,37.20%,45,47.90%,58,14.90%,18,121,,,,,,
Product section of a vendor’s website,26.40%,32,47.10%,57,26.40%,32,121,,,,,,
Radio,68.40%,80,22.20%,26,9.40%,11,117,,,,,,
Research report,16.70%,20,68.30%,82,15.00%,18,120,,,,,,
Resource section of a vendor’s website,25.40%,30,57.60%,68,16.90%,20,118,,,,,,
TV,60.00%,72,30.00%,36,10.00%,12,120,,,,,,
Twitter,59.30%,70,31.40%,37,9.30%,11,118,,,,,,
Video on vendor website,30.30%,36,51.30%,61,18.50%,22,119,,,,,,
Webinar/webcast,29.70%,35,51.70%,61,18.60%,22,118,,,,,,
White paper,41.90%,49,41.00%,48,17.10%,20,117,,,,,,
YouTube,50.90%,59,34.50%,40,14.70%,17,116,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"37. For each sources / format below, please indicate which you are most likely to view on a desktop / laptop; a smartphone such as an iPhone or Samsung Galaxy; or a tablet such as an iPad or Surface.",,,,,,,,,,,,,
,Desktop / laptop,,Smart-phone,,Tablet,,Responses,,,,,,
,%,#,%,#,%,#,#,,,,,,
Analyst report,73.20%,90,15.40%,19,11.40%,14,123,,,,,,
Audio podcast,59.50%,72,28.10%,34,12.40%,15,121,,,,,,
Banner ad on a website,64.80%,79,18.00%,22,17.20%,21,122,,,,,,
Blog,60.80%,73,18.30%,22,20.80%,25,120,,,,,,
Case study,68.10%,81,13.40%,16,18.50%,22,119,,,,,,
eBook / guide / handbook,57.50%,69,19.20%,23,23.30%,28,120,,,,,,
Email newsletter,61.20%,74,20.70%,25,18.20%,22,121,,,,,,
Facebook,52.10%,62,35.30%,42,12.60%,15,119,,,,,,
Forum or discussion board,61.00%,72,18.60%,22,20.30%,24,118,,,,,,
Google ,62.10%,72,23.30%,27,14.70%,17,116,,,,,,
Infographic,66.90%,79,18.60%,22,14.40%,17,118,,,,,,
LinkedIn,60.20%,71,24.60%,29,15.30%,18,118,,,,,,
Newspaper / magazine site,62.20%,74,16.00%,19,21.80%,26,119,,,,,,
One-off email,59.30%,70,29.70%,35,11.00%,13,118,,,,,,
Press release,59.80%,73,23.80%,29,16.40%,20,122,,,,,,
Product section of a vendor’s website,66.70%,80,20.00%,24,13.30%,16,120,,,,,,
Research report,67.80%,82,17.40%,21,14.90%,18,121,,,,,,
Resource section of a vendor’s website,68.90%,82,20.20%,24,10.90%,13,119,,,,,,
Twitter,47.90%,56,36.80%,43,15.40%,18,117,,,,,,
Video on vendor website,55.90%,66,23.70%,28,20.30%,24,118,,,,,,
Webinar/webcast,63.90%,76,14.30%,17,21.80%,26,119,,,,,,
White paper,61.00%,72,22.90%,27,16.10%,19,118,,,,,,
YouTube,55.50%,66,17.60%,21,26.90%,32,119,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
38. How important to you are customer stories or case studies when you are considering buying a new product or service for your business? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Very important,46,36.50%,,,,,,,,,,,
Important,43,34.10%,,,,,,,,,,,
Somewhat important,27,21.40%,,,,,,,,,,,
Not at all important,10,7.90%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
39. How often do you read or view customer stories or case studies when you are considering buying a new product or service for your business? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Always,35,27.30%,,,,,,,,,,,
Most of the time,44,34.40%,,,,,,,,,,,
Sometimes,35,27.30%,,,,,,,,,,,
Rarely,7,5.50%,,,,,,,,,,,
Never,7,5.50%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"40. On a scale of 1 (not at all important) to 5 (very important), how important are customer stories or case studies when you are considering a product or service from a vendor in each of these categories:",,,,,,,,,,,,,
,1 (not at all important),,2,,3,,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
"Banks (e.g., checking accounts, loans, online payments)",13.30%,17,17.20%,22,20.30%,26,20.30%,26,28.90%,37,128,,
"Business travel: airlines, hotels, rental cars etc.",11.70%,15,13.30%,17,22.70%,29,28.90%,37,23.40%,30,128,,
Cellphone / smartphone; cellphone service,7.10%,9,12.60%,16,28.30%,36,22.80%,29,29.10%,37,127,,
Credit cards,13.30%,17,12.50%,16,27.30%,35,21.90%,28,25.00%,32,128,,
Employee recruiting services / temp agencies,16.50%,21,12.60%,16,22.00%,28,26.00%,33,22.80%,29,127,,
"Insurance companies (e.g., business insurance; employee life and health insurance)",11.20%,14,11.20%,14,28.80%,36,24.80%,31,24.00%,30,125,,
Internet access providers / website hosts,10.40%,13,10.40%,13,36.00%,45,20.00%,25,23.20%,29,125,,
Local technology solution providers,8.10%,10,14.50%,18,29.80%,37,25.80%,32,21.80%,27,124,,
"Marketing services (e.g., online advertising, email / social media marketing)",11.40%,14,10.60%,13,35.80%,44,21.10%,26,21.10%,26,123,,
Office supply stores / print centers,15.20%,19,16.00%,20,28.80%,36,18.40%,23,21.60%,27,125,,
Overnight package delivery companies,13.00%,16,12.20%,15,27.60%,34,23.60%,29,23.60%,29,123,,
Payroll service providers,12.10%,15,10.50%,13,29.00%,36,27.40%,34,21.00%,26,124,,
"Phone (i.e., non-cellphone) company/ies",12.10%,15,10.50%,13,29.80%,37,25.00%,31,22.60%,28,124,,
Retirement plan providers,18.40%,23,12.00%,15,22.40%,28,27.20%,34,20.00%,25,125,,
"Social media companies (e.g., Facebook, Google , LinkedIn, Twitter)",24.80%,31,12.80%,16,24.80%,31,21.60%,27,16.00%,20,125,,
Software companies,11.40%,14,13.00%,16,30.90%,38,26.00%,32,18.70%,23,123,,
"Technology hardware (i.e., PCs, printers, servers) manufacturers",11.40%,14,8.10%,10,30.10%,37,29.30%,36,21.10%,26,123,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
41. What format do you prefer customer stories or case studies to be in? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
"Print (i.e., paper)",37,29.40%,,,,,,,,,,,
Online PDF or HTML,74,58.70%,,,,,,,,,,,
Video,15,11.90%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"42. On a scale of 1 (not at all important) to 5 (very important), please rate how important each of these aspects of a customer story or case study is to you.",,,,,,,,,,,,,
,1 (not at all important),,2,,3,,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
The challenges faced by the featured company are similar to mine,7.80%,10,7.80%,10,22.70%,29,35.90%,46,25.80%,33,128,,
The featured company is about the same size as my company,4.70%,6,11.70%,15,28.90%,37,31.30%,40,23.40%,30,128,,
The featured company is in my industry,5.50%,7,6.30%,8,24.20%,31,28.90%,37,35.20%,45,128,,
The story clearly describes the benefits of the relevant product or service,2.30%,3,5.50%,7,22.70%,29,35.90%,46,33.60%,43,128,,
The story describes the specific results the company achieved,4.80%,6,4.80%,6,23.80%,30,33.30%,42,33.30%,42,126,,
The story is easy to read or view,4.00%,5,4.00%,5,24.00%,30,32.00%,40,36.00%,45,125,,
The story is short,5.60%,7,11.30%,14,26.60%,33,29.00%,36,27.40%,34,124,,
The story is visually interesting or compelling,2.40%,3,8.00%,10,30.40%,38,29.60%,37,29.60%,37,125,,
The story was rated highly by previous readers / viewers,6.40%,8,13.60%,17,28.80%,36,27.20%,34,24.00%,30,125,,
The story was recommended by a peer / colleague,7.20%,9,5.60%,7,18.40%,23,36.80%,46,32.00%,40,125,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"43. On a scale of 1 (do not like) to 5 (like very much), please rate how much you like each of these ways to access customer stories or case studies.",,,,,,,,,,,,,
,1 (do not like),,2,,3,,4,,5 (like very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Find online via search,6.30%,8,6.30%,8,27.80%,35,20.60%,26,38.90%,49,126,,
On third party sites / newsletters,8.00%,10,12.80%,16,34.40%,43,24.80%,31,20.00%,25,125,,
On vendor’s Facebook page,22.40%,28,17.60%,22,26.40%,33,18.40%,23,15.20%,19,125,,
On vendor’s Google  page,25.40%,32,15.10%,19,28.60%,36,15.10%,19,15.90%,20,126,,
On vendor’s LinkedIn page or group,28.10%,36,14.10%,18,22.70%,29,17.20%,22,18.00%,23,128,,
On vendor’s Twitter feed,36.60%,45,8.10%,10,25.20%,31,15.40%,19,14.60%,18,123,,
On vendor’s website,4.00%,5,4.00%,5,27.20%,34,27.20%,34,37.60%,47,125,,
On vendor’s YouTube channel,21.60%,27,13.60%,17,22.40%,28,24.00%,30,18.40%,23,125,,
Via email from vendor,7.30%,9,12.10%,15,29.00%,36,27.40%,34,24.20%,30,124,,
Via text message from vendor,28.00%,35,12.00%,15,23.20%,29,17.60%,22,19.20%,24,125,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
44. What is the best length for a written (print or PDF) customer story or case study? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
One page,44,34.10%,,,,,,,,,,,
Two pages,60,46.50%,,,,,,,,,,,
Three or four pages,20,15.50%,,,,,,,,,,,
More than four pages,5,3.90%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
45. What is the best length for a video customer story or case study? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Less than two minutes,31,24.00%,,,,,,,,,,,
Two or three minutes,50,38.80%,,,,,,,,,,,
Four or five minutes,37,28.70%,,,,,,,,,,,
More than five minutes,11,8.50%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"46. In general, how important to you are white papers when you are considering buying a new product or service for your business? (select one)",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Very important,35,27.60%,,,,,,,,,,,
Important,33,26.00%,,,,,,,,,,,
Somewhat important,38,29.90%,,,,,,,,,,,
Not at all important,21,16.50%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
47. How often do you read white papers when you are considering buying a new product or service for your business? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Always,29,22.70%,,,,,,,,,,,
Most of the time,33,25.80%,,,,,,,,,,,
Sometimes,38,29.70%,,,,,,,,,,,
Rarely,17,13.30%,,,,,,,,,,,
Never,11,8.60%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"48. On a scale of 1 (not at all important) to 5 (very important), how important are white papers when you are considering a product or service from vendors in each of these categories:",,,,,,,,,,,,,
,1 (not at all important),,2,,3,,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
"Banks (e.g., checking accounts, loans, online payments)",23.60%,30,13.40%,17,22.00%,28,21.30%,27,19.70%,25,127,,
"Business travel: airlines, hotels, rental cars etc.",26.00%,33,15.00%,19,19.70%,25,22.80%,29,16.50%,21,127,,
Cellphone / smartphone; cellphone service,24.60%,31,11.90%,15,29.40%,37,15.90%,20,18.30%,23,126,,
Credit cards,19.80%,25,15.90%,20,26.20%,33,21.40%,27,16.70%,21,126,,
Employee recruiting services / temp agencies,24.40%,31,13.40%,17,20.50%,26,23.60%,30,18.10%,23,127,,
"Insurance companies (e.g., business insurance; employee life and health insurance)",22.60%,28,12.10%,15,23.40%,29,25.80%,32,16.10%,20,124,,
Internet access providers / website hosts,21.00%,26,13.70%,17,26.60%,33,21.00%,26,17.70%,22,124,,
Local technology solution providers,21.00%,26,8.90%,11,32.30%,40,20.20%,25,17.70%,22,124,,
"Marketing services (e.g., online advertising, email / social media marketing)",22.60%,28,12.90%,16,25.80%,32,21.80%,27,16.90%,21,124,,
Office supply stores / print centers,24.00%,30,13.60%,17,25.60%,32,22.40%,28,14.40%,18,125,,
Overnight package delivery companies,22.40%,28,12.80%,16,26.40%,33,22.40%,28,16.00%,20,125,,
Payroll service providers,21.80%,27,12.90%,16,27.40%,34,22.60%,28,15.30%,19,124,,
"Phone (i.e., non-cellphone) company/ies",21.80%,27,11.30%,14,26.60%,33,24.20%,30,16.10%,20,124,,
Retirement plan providers,22.80%,28,11.40%,14,23.60%,29,23.60%,29,18.70%,23,123,,
"Social media companies (e.g., Facebook, Google , LinkedIn, Twitter)",33.10%,41,13.70%,17,20.20%,25,19.40%,24,13.70%,17,124,,
Software companies,18.50%,23,14.50%,18,23.40%,29,29.00%,36,14.50%,18,124,,
"Technology hardware (i.e., PCs, printers, servers) manufacturers",19.40%,24,10.50%,13,27.40%,34,25.00%,31,17.70%,22,124,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"49. On a scale of 1 (do not like) to 5 (like very much), please rate how much you like each of these ways to access white papers.",,,,,,,,,,,,,
,1 (do not like),,2,,3,,4,,5 (like very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Find online via search,10.90%,14,10.20%,13,23.40%,30,27.30%,35,28.10%,36,128,,
On third-party sites or newsletters,18.30%,23,12.70%,16,28.60%,36,23.80%,30,16.70%,21,126,,
On vendor’s Facebook page,31.30%,40,12.50%,16,25.80%,33,14.80%,19,15.60%,20,128,,
On vendor’s Google  page,33.60%,43,12.50%,16,22.70%,29,14.80%,19,16.40%,21,128,,
On vendor’s LinkedIn page or group,34.40%,44,11.70%,15,21.90%,28,14.10%,18,18.00%,23,128,,
On vendor’s Twitter feed,37.10%,46,12.90%,16,20.20%,25,12.10%,15,17.70%,22,124,,
On vendor’s website,12.80%,16,6.40%,8,24.80%,31,28.80%,36,27.20%,34,125,,
On vendor’s YouTube channel,24.00%,30,17.60%,22,25.60%,32,17.60%,22,15.20%,19,125,,
Via email from vendor,12.10%,15,7.30%,9,30.60%,38,28.20%,35,21.80%,27,124,,
Via text message from vendor,28.00%,35,8.80%,11,24.80%,31,22.40%,28,16.00%,20,125,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
50. What is the best length for a white paper? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Two to three pages,93,73.20%,,,,,,,,,,,
Four to six pages,27,21.30%,,,,,,,,,,,
More than six pages,7,5.50%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"51. On a scale of 1 (not at all important) to 5 (very important), please rate how important each of these aspects of a white paper is to you.",,,,,,,,,,,,,
,1 (not at all important),,2,,3,,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
"It includes or links to relevant videos, interactive elements or other information",14.30%,18,9.50%,12,32.50%,41,23.80%,30,19.80%,25,126,,
"It is focused on a business challenge I am facing, such as increasing sales or managing IT",10.40%,13,11.20%,14,23.20%,29,28.80%,36,26.40%,33,125,,
It is non-promotional,9.50%,12,10.30%,13,31.00%,39,23.80%,30,25.40%,32,126,,
It provides data from a relevant survey,9.50%,12,10.30%,13,15.90%,20,37.30%,47,27.00%,34,126,,
It provides examples of users who have tried the product or service,8.80%,11,8.00%,10,23.20%,29,30.40%,38,29.60%,37,125,,
It provides technical detail on the product or service I am interested in,8.20%,10,6.60%,8,23.00%,28,30.30%,37,32.00%,39,122,,
It is rated highly by previous viewers,13.00%,16,8.10%,10,26.80%,33,26.80%,33,25.20%,31,123,,
It is recommended by a peer / colleague,8.10%,10,9.80%,12,17.90%,22,35.00%,43,29.30%,36,123,,
It is well-designed and easy to read,7.30%,9,8.10%,10,17.10%,21,31.70%,39,35.80%,44,123,,
It is written by a subject matter expert from the sponsoring company,11.40%,14,8.10%,10,30.10%,37,27.60%,34,22.80%,28,123,,
It is written by a third-party subject matter expert,10.70%,13,8.20%,10,33.60%,41,28.70%,35,18.90%,23,122,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"52. In general, how important to you are webcasts when you are considering buying a new product or service for your business? (select one)",,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Very important,26,20.60%,,,,,,,,,,,
Important,34,27.00%,,,,,,,,,,,
Somewhat important,34,27.00%,,,,,,,,,,,
Not at all important,32,25.40%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
53. How often do you view webcasts when you are considering buying a new product or service for your business? (select one),,,,,,,,,,,,,
Value,Count,Percent,,,,,,,,,,,
Always,23,18.00%,,,,,,,,,,,
Most of the time,31,24.20%,,,,,,,,,,,
Sometimes,33,25.80%,,,,,,,,,,,
Rarely,26,20.30%,,,,,,,,,,,
Never,15,11.70%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"54. On a scale of 1 (not at all important) to 5 (very important), how important are webcasts when you are considering a product or service from vendors in each of these categories:",,,,,,,,,,,,,
,1 (not at all important),,2,,3,,4,,5 (very important),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
"Banks (e.g., checking accounts, loans, online payments)",28.00%,35,12.80%,16,23.20%,29,20.00%,25,16.00%,20,125,,
"Business travel: airlines, hotels, rental cars etc.",25.40%,32,15.10%,19,23.00%,29,20.60%,26,15.90%,20,126,,
Cellphone / smartphone; cellphone service,24.00%,30,12.80%,16,22.40%,28,24.00%,30,16.80%,21,125,,
Credit cards,25.40%,32,11.90%,15,28.60%,36,19.00%,24,15.10%,19,126,,
Employee recruiting services / temp agencies,29.40%,37,11.10%,14,19.80%,25,20.60%,26,19.00%,24,126,,
"Insurance companies (e.g., business insurance; employee life and health insurance)",27.00%,33,9.80%,12,27.00%,33,19.70%,24,16.40%,20,122,,
Internet access providers / website hosts,23.80%,29,9.80%,12,28.70%,35,18.00%,22,19.70%,24,122,,
Local technology solution providers,21.30%,26,9.80%,12,27.00%,33,25.40%,31,16.40%,20,122,,
"Marketing services (e.g., online advertising, email / social media marketing)",22.80%,28,8.10%,10,25.20%,31,28.50%,35,15.40%,19,123,,
Office supply stores / print centers,24.60%,30,14.80%,18,21.30%,26,20.50%,25,18.90%,23,122,,
Overnight package delivery companies,27.60%,34,8.90%,11,27.60%,34,15.40%,19,20.30%,25,123,,
Payroll service providers,26.80%,33,13.00%,16,22.80%,28,17.90%,22,19.50%,24,123,,
"Phone (i.e., non-cellphone) company/ies",26.80%,33,8.10%,10,29.30%,36,16.30%,20,19.50%,24,123,,
Retirement plan providers,28.50%,35,13.80%,17,21.10%,26,21.10%,26,15.40%,19,123,,
"Social media companies (e.g., Facebook, Google , LinkedIn, Twitter)",32.50%,40,19.50%,24,17.10%,21,13.80%,17,17.10%,21,123,,
Software companies,19.70%,24,17.20%,21,27.90%,34,14.80%,18,20.50%,25,122,,
"Technology hardware (i.e., PCs, printers, servers) manufacturers",22.00%,27,13.80%,17,26.00%,32,17.10%,21,21.10%,26,123,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"55. On a scale of 1 (do not like) to 5 (like very much), please rate how much you like each of these ways to learn about webcasts.",,,,,,,,,,,,,
,1 (do not like),,2,,3,,4,,5 (like very much),,Responses,,
,%,#,%,#,%,#,%,#,%,#,#,,
Find online via search,15.20%,19,7.20%,9,23.20%,29,23.20%,29,31.20%,39,125,,
On third-party sites or newsletters,16.80%,21,19.20%,24,24.80%,31,20.80%,26,18.40%,23,125,,
